2025-07-14 10:35:51,291 - YOLO Detection (AUTO) - Time: 168ms, Total Processing: 169ms, Objects: 15
2025-07-14 10:35:51,530 - YOLO Detection (AUTO) - Time: 173ms, Total Processing: 175ms, Objects: 15
2025-07-14 10:35:51,745 - YOLO Detection (AUTO) - Time: 157ms, Total Processing: 159ms, Objects: 19
2025-07-14 10:35:52,005 - YOLO Detection (AUTO) - Time: 183ms, Total Processing: 185ms, Objects: 13
2025-07-14 10:35:52,310 - YOLO Detection (AUTO) - Time: 246ms, Total Processing: 249ms, Objects: 13
2025-07-14 10:35:52,476 - YOLO Detection (AUTO) - Time: 175ms, Total Processing: 176ms, Objects: 11
2025-07-14 10:35:52,696 - YOLO Detection (AUTO) - Time: 162ms, Total Processing: 163ms, Objects: 13
2025-07-14 10:35:52,914 - YOLO Detection (AUTO) - Time: 143ms, Total Processing: 144ms, Objects: 11
2025-07-14 10:35:53,174 - YOLO Detection (AUTO) - Time: 165ms, Total Processing: 167ms, Objects: 15
2025-07-14 10:35:53,390 - YOLO Detection (AUTO) - Time: 151ms, Total Processing: 152ms, Objects: 12
2025-07-14 10:35:53,616 - YOLO Detection (AUTO) - Time: 140ms, Total Processing: 142ms, Objects: 12
2025-07-14 10:35:53,850 - YOLO Detection (AUTO) - Time: 137ms, Total Processing: 139ms, Objects: 11
2025-07-14 10:35:54,094 - YOLO Detection (AUTO) - Time: 143ms, Total Processing: 145ms, Objects: 12
2025-07-14 10:35:54,316 - YOLO Detection (AUTO) - Time: 145ms, Total Processing: 148ms, Objects: 13
2025-07-14 10:35:54,562 - YOLO Detection (AUTO) - Time: 185ms, Total Processing: 187ms, Objects: 12
2025-07-14 10:35:54,738 - YOLO Detection (AUTO) - Time: 158ms, Total Processing: 160ms, Objects: 15
2025-07-14 10:35:54,947 - YOLO Detection (AUTO) - Time: 159ms, Total Processing: 161ms, Objects: 12
2025-07-14 10:35:55,146 - YOLO Detection (AUTO) - Time: 158ms, Total Processing: 160ms, Objects: 15
2025-07-14 10:35:55,413 - YOLO Detection (AUTO) - Time: 206ms, Total Processing: 208ms, Objects: 12
2025-07-14 10:35:55,620 - YOLO Detection (AUTO) - Time: 195ms, Total Processing: 197ms, Objects: 16
2025-07-14 10:35:55,845 - YOLO Detection (AUTO) - Time: 188ms, Total Processing: 190ms, Objects: 16
2025-07-14 10:35:56,074 - YOLO Detection (AUTO) - Time: 184ms, Total Processing: 187ms, Objects: 15
2025-07-14 10:35:56,311 - YOLO Detection (AUTO) - Time: 191ms, Total Processing: 192ms, Objects: 15
2025-07-14 10:35:56,492 - YOLO Detection (AUTO) - Time: 154ms, Total Processing: 156ms, Objects: 15
2025-07-14 10:35:56,700 - YOLO Detection (AUTO) - Time: 155ms, Total Processing: 157ms, Objects: 15
2025-07-14 10:35:56,953 - YOLO Detection (AUTO) - Time: 185ms, Total Processing: 187ms, Objects: 11
2025-07-14 10:35:57,161 - YOLO Detection (AUTO) - Time: 157ms, Total Processing: 159ms, Objects: 11
2025-07-14 10:35:57,355 - YOLO Detection (AUTO) - Time: 141ms, Total Processing: 143ms, Objects: 16
2025-07-14 10:35:57,577 - YOLO Detection (AUTO) - Time: 141ms, Total Processing: 143ms, Objects: 13
2025-07-14 10:35:57,815 - YOLO Detection (MANUAL) - Time: 146ms, Total Processing: 149ms, Objects: 15
2025-07-14 10:36:01,635 - YOLO Detection (AUTO) - Time: 131ms, Total Processing: 132ms, Objects: 13
2025-07-14 10:36:01,849 - YOLO Detection (AUTO) - Time: 111ms, Total Processing: 112ms, Objects: 15
2025-07-14 10:36:02,084 - YOLO Detection (AUTO) - Time: 114ms, Total Processing: 115ms, Objects: 13
2025-07-14 10:36:02,317 - YOLO Detection (AUTO) - Time: 114ms, Total Processing: 115ms, Objects: 15
2025-07-14 10:36:02,547 - YOLO Detection (AUTO) - Time: 114ms, Total Processing: 115ms, Objects: 13
2025-07-14 10:36:02,782 - YOLO Detection (AUTO) - Time: 112ms, Total Processing: 113ms, Objects: 13
2025-07-14 10:36:03,028 - YOLO Detection (AUTO) - Time: 119ms, Total Processing: 121ms, Objects: 13
2025-07-14 10:36:03,252 - YOLO Detection (AUTO) - Time: 112ms, Total Processing: 113ms, Objects: 9
2025-07-14 10:36:03,517 - YOLO Detection (AUTO) - Time: 141ms, Total Processing: 142ms, Objects: 12
2025-07-14 10:36:03,733 - YOLO Detection (AUTO) - Time: 127ms, Total Processing: 128ms, Objects: 15
2025-07-14 10:36:03,968 - YOLO Detection (AUTO) - Time: 130ms, Total Processing: 132ms, Objects: 16
2025-07-14 10:36:04,196 - YOLO Detection (AUTO) - Time: 122ms, Total Processing: 123ms, Objects: 12
2025-07-14 10:36:04,431 - YOLO Detection (AUTO) - Time: 126ms, Total Processing: 127ms, Objects: 12
2025-07-14 10:36:04,661 - YOLO Detection (AUTO) - Time: 125ms, Total Processing: 126ms, Objects: 14
2025-07-14 10:36:04,879 - YOLO Detection (AUTO) - Time: 110ms, Total Processing: 111ms, Objects: 15
2025-07-14 10:36:05,112 - YOLO Detection (AUTO) - Time: 132ms, Total Processing: 133ms, Objects: 12
2025-07-14 10:36:05,346 - YOLO Detection (AUTO) - Time: 146ms, Total Processing: 147ms, Objects: 13
2025-07-14 10:36:05,572 - YOLO Detection (AUTO) - Time: 164ms, Total Processing: 165ms, Objects: 13
2025-07-14 10:36:05,786 - YOLO Detection (AUTO) - Time: 141ms, Total Processing: 143ms, Objects: 15
2025-07-14 10:36:06,019 - YOLO Detection (AUTO) - Time: 157ms, Total Processing: 159ms, Objects: 16
2025-07-14 10:36:06,304 - YOLO Detection (AUTO) - Time: 216ms, Total Processing: 219ms, Objects: 14
2025-07-14 10:36:06,475 - YOLO Detection (AUTO) - Time: 167ms, Total Processing: 169ms, Objects: 13
2025-07-14 10:36:06,685 - YOLO Detection (AUTO) - Time: 141ms, Total Processing: 142ms, Objects: 13
2025-07-14 10:36:06,881 - YOLO Detection (AUTO) - Time: 136ms, Total Processing: 139ms, Objects: 16
2025-07-14 10:36:07,108 - YOLO Detection (AUTO) - Time: 147ms, Total Processing: 149ms, Objects: 16
2025-07-14 10:36:07,342 - YOLO Detection (AUTO) - Time: 145ms, Total Processing: 148ms, Objects: 13
2025-07-14 10:36:07,568 - YOLO Detection (AUTO) - Time: 146ms, Total Processing: 148ms, Objects: 13
